Entrez_ID,Name,MCF7_OH_1,MCF7_OH_2,MCF7_OH_3,MCF7_TAMR_1,MCF7_TAMR_2,MCF7_TAMR_3
84891,ZSCAN10,0,1,0,0,0,0
84892,POMGNT2,132,105,135,66,150,127
84893,FBXO18,1526,1015,1080,917,1248,1189
84894,LINGO1,10,8,14,34,64,81
84895,FAM73B,642,395,503,305,412,433
84896,ATAD1,128,80,96,174,140,146
84897,TBRG1,265,153,215,202,228,197
84898,PLXDC2,173,148,162,81,130,99
84899,TMTC4,126,88,91,99,116,114
84900,RNFT2,31,14,30,16,35,34
84901,NFATC2IP,1327,874,916,608,839,731
84902,CEP89,501,347,531,303,480,484
84904,ARHGEF39,316,213,251,134,237,209
84905,ZNF341,151,104,128,83,160,151
84908,FAM136A,1377,676,995,752,716,809
84909,C9orf3,530,299,459,147,168,160
84910,TMEM87B,194,153,158,218,222,215
84911,ZNF382,0,0,0,0,0,0
84912,SLC35B4,196,118,149,235,205,233
84913,ATOH8,26,26,26,19,39,31
84914,ZNF587,290,210,195,235,288,224
84915,FAM222A,418,197,193,207,218,227
84916,CIRH1A,2423,1456,2242,1637,2158,2386
84918,LRP11,202,94,106,453,431,425
84919,PPP1R15B,899,606,626,1019,929,878
84920,ALG10,57,43,32,60,64,69
84922,FIZ1,407,216,315,180,255,251
84923,FAM104A,457,305,402,386,468,439
84924,ZNF566,70,40,47,68,65,77
84925,DIRC2,150,96,137,180,197,201
84926,SPRYD3,1837,1279,2111,722,1131,1276
84928,TMEM209,99,94,102,132,160,138
84929,FIBCD1,433,318,416,307,477,593
84930,MASTL,314,243,244,198,208,214
84931,LINC01101,0,0,0,0,0,0
84932,RAB2B,233,111,169,140,138,123
84933,C8orf76,93,56,61,81,65,87
84934,RITA1,1609,1030,1415,613,891,901
84935,MEDAG,0,0,0,0,0,0
84936,ZFYVE19,432,252,438,273,385,405
84937,ZNRF1,1997,1274,1706,1133,1712,1641
84938,ATG4C,23,33,36,31,46,64
84939,MUM1,377,329,290,258,398,328
84940,CORO6,3,2,1,1,3,2
84941,HSH2D,203,142,142,105,150,154
84942,WDR73,727,414,475,448,540,501
84944,MAEL,0,0,1,0,0,0
84945,ABHD13,49,29,27,44,49,40
84946,LTV1,84,88,57,89,98,76
84947,SERAC1,14,13,19,21,31,24
84948,TIGD5,319,182,219,141,185,251
84950,PRPF38A,859,547,607,508,633,539
84951,TNS4,45,52,57,23,40,38
84952,CGNL1,44,32,30,26,45,41
84953,MICALCL,5,1,1,2,1,2
84954,MPND,909,538,1046,420,706,799
84955,NUDCD1,202,193,101,259,253,208
84957,RELT,331,195,208,165,211,215
84958,SYTL1,504,388,519,212,385,339
84959,UBASH3B,18,15,22,3,12,6
84960,CCDC183,49,38,37,29,65,32
84961,FBXL20,168,115,113,167,196,202
84962,AJUBA,704,301,656,388,404,426
84964,ALKBH6,289,195,266,115,163,151
84966,IGSF21,0,0,0,0,0,0
84967,LSM10,654,408,686,370,595,588
84969,TOX2,16,7,16,3,2,4
84970,C1orf94,0,0,0,0,0,0
84971,ATG4D,814,490,792,337,503,578
84973,SNHG7,1191,695,951,681,909,885
84975,MFSD5,939,512,692,367,453,502
84976,DISP1,52,28,26,22,43,33
84978,FRMD5,20,14,18,20,20,21
84981,MIR22HG,29,14,10,32,36,23
84983,FAM222A-AS1,2,1,0,0,0,0
84984,CEP19,45,28,18,42,40,51
84985,FAM83A,193,119,144,216,284,240
84986,ARHGAP19,185,123,153,112,119,135
84987,COX14,2073,1166,1998,916,1291,1283
84988,PPP1R16A,1164,898,1186,739,1194,1215
84989,JMJD1C-AS1,23,34,41,25,56,46
84991,RBM17,1017,707,639,704,824,730
84993,UBL7,769,592,928,477,760,817
84996,C21orf119,141,103,96,105,145,133
85001,MGC16275,35,21,23,28,30,34
85002,FAM86B1,203,151,175,142,250,205
85004,RERG,143,90,146,36,20,28
85007,PHYKPL,1351,751,871,707,883,883
85009,MGC16025,0,0,1,0,0,0
85012,TCEAL3,352,253,331,291,314,341
85013,TMEM128,206,113,137,209,172,151
85014,TMEM141,1736,1084,2069,976,1492,1627
85015,USP45,34,18,15,31,32,36
85016,C11orf70,20,17,16,15,14,15
85019,TMEM241,745,499,607,432,614,527
85021,REPS1,604,336,360,321,359,358
85025,TMEM60,144,81,77,100,123,88
85026,C9orf37,206,116,202,75,128,127
85027,SMIM3,160,90,120,73,126,113
85028,SNHG12,146,64,28,82,93,62
85235,HIST1H2AH,18,17,26,7,4,6
85236,HIST1H2BK,3024,1507,2473,1326,1542,1688
85280,KRTAP9-4,0,0,0,0,0,0
85285,KRTAP4-1,0,0,0,0,0,0
85289,KRTAP4-5,0,0,0,0,0,0
85290,KRTAP4-3,0,0,0,0,0,0
85291,KRTAP4-2,0,0,0,0,0,0
85293,KRTAP3-3,0,0,0,0,0,0
85294,KRTAP2-4,0,0,0,0,0,0
85300,ATCAY,50,40,39,45,51,39
85301,COL27A1,33,36,22,32,90,54
85302,FBF1,109,67,74,76,166,131
85313,PPIL4,73,63,58,96,93,87
85315,PAQR8,27,19,19,31,40,61
85318,BAGE3,6,7,5,6,7,4
85320,ABCC11,4,8,2,7,8,9
85329,LGALS12,0,1,0,0,1,1
85352,KIAA1644,0,0,0,0,1,1
85358,SHANK3,82,57,66,39,54,51
85359,DGCR6L,1251,789,1608,857,1255,1485
85360,SYDE1,31,27,26,18,44,29
85363,TRIM5,74,47,67,100,110,121
85364,ZCCHC3,369,207,219,176,186,185
85365,ALG2,458,277,375,322,355,357
85366,MYLK2,1,3,0,0,2,0
85369,STRIP1,562,342,513,242,286,300
85371,KIAA1656,70,40,32,43,51,50
85376,RIMBP3,203,72,112,72,82,107
85377,MICALL1,495,306,399,233,324,331
85378,TUBGCP6,449,326,278,265,418,331
85379,KIAA1671,262,195,192,374,371,369
85395,FAM207A,907,580,975,536,784,891
85397,RGS8,3,0,0,2,0,1
85403,EAF1,818,451,637,743,634,779
85406,DNAJC14,1494,1038,1063,609,708,755
85407,NKD1,22,12,11,14,23,12
85409,NKD2,6,1,15,3,17,6
85413,SLC22A16,0,0,0,1,1,0
85414,SLC45A3,20,16,11,23,48,43
85415,RHPN2,344,238,260,275,298,309
85416,ZIC5,27,19,19,17,27,24
85417,CCNB3,1,0,0,0,0,0
85437,ZCRB1,491,343,368,516,613,583
85438,CABS1,0,0,0,0,0,0
85439,STON2,40,29,28,96,88,83
85440,DOCK7,135,200,180,204,270,289
85441,HELZ2,701,577,510,465,872,649
85442,KNDC1,87,82,134,1,4,3
85443,DCLK3,0,0,0,0,0,0
85444,LRRCC1,13,19,6,20,31,19
85445,CNTNAP4,0,0,0,0,0,0
85446,ZFHX2,17,13,16,8,20,10
85449,KIAA1755,3,0,0,0,1,0
85450,ITPRIP,157,95,108,56,66,59
85451,UNK,606,488,498,452,620,586
85452,KIAA1751,15,12,18,27,25,19
85453,TSPYL5,112,77,85,24,61,36
85455,DISP2,21,27,21,20,21,25
85456,TNKS1BP1,2936,1970,2255,1504,2268,2252
85457,CIPC,213,158,152,253,257,310
85458,DIXDC1,38,28,39,23,21,25
85459,KIAA1731,31,42,19,47,49,42
85460,ZNF518B,0,0,0,0,0,0
85461,TANC1,252,204,191,281,264,271
85462,FHDC1,219,113,167,140,162,184
85463,ZC3H12C,2,3,1,8,6,5
85464,SSH2,178,94,83,179,146,193
85465,EPT1,395,320,303,464,384,405
85474,LBX2,5,9,11,4,7,7
85476,GFM1,380,344,375,377,366,398
85477,SCIN,44,24,37,726,740,948
85478,CCDC65,6,4,1,4,4,7
85479,DNAJC5B,1,0,0,0,1,0
85480,TSLP,0,0,0,0,0,0
85481,PSKH2,1,0,0,0,0,0
85495,RPPH1,640,282,526,159,79,266
85508,SCRT2,0,0,0,0,0,0
85509,MBD3L1,0,0,0,0,0,0
85569,GALP,0,0,0,0,1,0
85865,GTPBP10,102,52,65,79,105,83
87178,PNPT1,270,225,196,265,294,242
87769,GGACT,34,31,30,53,44,50
88455,ANKRD13A,383,198,244,259,240,297
88745,RRP36,1403,862,1171,944,1202,1169
89122,TRIM4,70,70,71,86,90,111
89758,C6orf7,0,0,0,0,0,0
89765,RSPH1,30,16,37,33,39,61
89766,UMODL1,4,5,6,1,2,1
89777,SERPINB12,0,0,0,0,0,0
89778,SERPINB11,0,0,0,0,0,0
89780,WNT3A,1,0,3,1,0,0
89781,HPS4,245,179,207,223,294,271
89782,LMLN,82,43,46,130,124,117
89790,SIGLEC10,31,22,15,14,31,21
89792,GAL3ST3,0,0,0,0,0,0
89795,NAV3,0,1,0,2,1,0
89796,NAV1,172,97,95,136,177,176
89797,NAV2,11,8,12,12,30,25
89801,PPP1R3F,191,89,112,63,69,86
89822,KCNK17,0,1,0,0,0,0
89832,CHRFAM7A,2,0,0,1,1,1
89837,ULK4P3,1,0,0,1,1,0
89838,ULK4P1,0,0,0,1,1,0
89839,ARHGAP11B,27,48,33,36,60,27
89845,ABCC10,435,298,302,287,397,380
89846,FGD3,83,69,62,159,170,171
89848,FCHSD1,490,387,508,208,356,325
89849,ATG16L2,190,168,103,148,213,160
89853,MVB12B,148,84,98,126,217,174
89857,KLHL6,9,11,8,3,10,8
89858,SIGLEC12,0,0,0,0,0,0
89866,SEC16B,5,0,0,0,0,0
89869,PLCZ1,0,0,0,0,0,0
89870,TRIM15,0,0,0,0,0,0
89872,AQP10,0,0,0,0,0,0
89874,SLC25A21,32,30,20,24,20,23
89876,MAATS1,1,0,1,1,0,0
89882,TPD52L3,0,0,0,0,0,0
89883,OR6W1P,192,105,151,115,152,130
89884,LHX4,108,37,61,39,57,39
89885,FATE1,0,0,0,0,0,0
89886,SLAMF9,2,2,2,0,0,1
89887,ZNF628,142,137,156,60,130,121
89890,KBTBD6,250,150,143,122,83,108
89891,WDR34,5255,3401,5493,2793,4122,4563
89894,TMEM116,172,105,150,99,102,86
89910,UBE3B,1048,739,809,775,974,928
89927,C16orf45,53,47,49,187,237,259
89932,PAPLN,30,23,14,20,27,16
89941,RHOT2,3509,2305,3075,1743,2582,2491
89944,GLB1L2,650,410,540,622,823,875
89953,KLC4,573,418,607,394,688,705
89958,SAPCD2,3482,2083,2182,1631,2068,2066
89970,RSPRY1,94,93,84,139,123,129
89978,DPH6,82,53,53,84,84,83
90007,MIDN,1512,769,815,1039,1081,1347
90011,KIR3DX1,0,0,0,0,0,0
90019,SYT8,7,5,6,6,4,6
90024,FLJ20021,101,54,97,80,123,134
90025,UBE3D,44,28,25,26,34,25
90050,FAM181A,0,0,0,0,0,0
90060,CCDC120,292,218,224,198,330,328
90070,LACRT,0,0,0,0,0,0
90075,ZNF30,14,11,7,15,22,13
90102,PHLDB2,31,28,24,41,37,29
90113,VWA5B2,17,9,7,7,18,21
90120,C9orf69,865,462,841,535,588,793
90121,TSR2,1352,813,1099,762,897,977
90134,KCNH7,0,0,0,0,0,0
90135,BTBD6,242,162,254,191,285,267
90139,TSPAN18,46,23,31,23,52,34
90141,EFCAB11,109,47,64,78,49,70
90161,HS6ST2,89,56,62,125,147,117
90167,FRMD7,8,0,3,21,16,8
90187,EMILIN3,91,68,60,37,90,71
90196,SYS1,722,367,609,341,424,477
90199,WFDC8,19,6,13,12,29,9
90203,SNX21,321,251,364,138,256,224
90204,ZSWIM1,533,320,405,186,220,268
90226,UCN2,0,0,0,0,1,0
90231,KIAA2013,1303,812,1003,663,888,881
90233,ZNF551,60,57,60,53,69,54
90246,LOC90246,2,0,0,0,0,1
90249,UNC5A,73,54,92,22,41,42
90268,OTULIN,368,212,283,332,301,293
90271,LINC00263,127,91,120,84,145,149
90273,CEACAM21,2,1,0,0,0,0
90288,EFCAB12,3,1,2,3,1,2
90293,KLHL13,0,3,2,2,1,2
90313,TP53I13,450,356,463,261,321,374
90316,TGIF2LX,0,0,0,0,0,0
90317,ZNF616,22,22,25,56,39,53
90321,ZNF766,62,67,64,82,102,100
90324,CCDC97,819,638,868,369,597,681
90326,THAP3,625,363,524,314,455,492
90332,EXOC3L2,5,2,3,4,6,7
90333,ZNF468,135,99,99,163,206,185
90338,ZNF160,82,93,67,91,144,116
90342,FER1L5,3,0,1,0,0,2
90353,CTU1,95,52,80,64,61,96
90355,C5orf30,168,105,93,188,162,185
90362,FAM110B,76,21,37,61,60,53
90378,SAMD1,705,475,646,324,464,507
90379,DCAF15,625,410,557,242,295,341
90381,TICRR,777,404,431,457,450,500
90390,MED30,144,70,134,74,89,95
90407,TMEM41A,696,334,475,587,548,554
90410,IFT20,145,93,139,154,150,180
90411,MCFD2,977,631,782,803,845,881
90416,C15orf57,299,137,184,165,187,199
90417,KNSTRN,419,254,312,276,281,262
90423,ATP6V1E2,31,14,26,19,23,29
90427,BMF,82,57,92,70,156,98
90441,ZNF622,867,478,725,478,620,639
90459,ERI1,151,127,95,274,233,242
90480,GADD45GIP1,1027,641,1189,478,696,792
90485,ZNF835,11,9,8,5,13,9
90488,C12orf23,152,138,104,159,207,189
90499,FAM95A,31,12,37,2,2,3
90506,LRRC46,80,57,86,42,86,78
90507,SCRN2,385,343,510,503,856,883
90522,YIF1B,1293,904,1575,826,1208,1314
90523,MLIP,0,0,0,0,0,0
90525,SHF,19,9,11,2,7,8
90527,DUOXA1,0,2,0,0,0,1
90529,STPG1,47,31,41,43,85,73
90550,MCU,318,201,338,296,315,417
90557,CCDC74A,762,491,761,225,316,355
90576,ZNF799,65,54,51,48,50,32
90580,C19orf52,516,335,432,279,381,421
90586,AOC4P,2,2,3,0,3,2
90589,ZNF625,9,16,8,9,16,7
90592,ZNF700,43,56,9,52,53,32
90594,ZNF439,3,8,1,7,8,3
90624,LYRM7,146,118,85,114,113,145
90627,STARD13,367,211,268,93,95,113
90632,LINC00473,0,0,1,1,0,0
90634,N4BP2L1,4,4,4,1,8,5
90637,ZFAND2A,531,312,416,220,256,211
90639,COX19,168,111,106,79,93,74
90649,ZNF486,39,34,29,47,47,45
90655,TGIF2LY,0,0,0,0,0,0
90665,TBL1Y,16,16,14,22,14,19
90668,LRRC16B,15,10,15,1,4,5
90673,PPP1R3E,87,58,54,55,76,61
90678,LRSAM1,446,319,473,345,545,546
90693,CCDC126,19,8,11,11,9,14
90701,SEC11C,259,146,142,168,176,157
90736,FAM104B,185,84,118,157,177,132
90737,PAGE5,0,0,0,0,1,0
90768,MGC45800,0,0,0,1,0,0
90780,PYGO2,1404,958,1241,684,911,953
90784,LOC90784,233,114,86,136,128,125
90799,CEP95,151,155,58,172,202,131
90806,ANGEL2,111,62,97,105,81,98
90809,TMEM55B,999,534,745,377,555,525
90826,PRMT9,46,35,26,33,36,34
90827,ZNF479,0,1,1,0,3,1
90834,LOC90834,60,40,35,40,71,58
90835,C16orf93,172,104,124,126,152,145
90843,TCEAL8,0,0,0,1,0,0
90850,ZNF598,1837,1157,1281,1034,1344,1381
90853,SPOCD1,80,61,92,2,8,5
90861,HN1L,11575,6333,10002,6229,7768,8305
90864,SPSB3,777,495,744,434,663,681
90865,IL33,0,0,0,0,0,0
90871,TMEM261,483,331,549,339,524,508
90874,ZNF697,30,12,16,24,24,23
90933,TRIM41,1042,733,844,607,866,815
90952,ESAM,17,7,23,10,18,29
90956,ADCK2,938,614,959,500,774,840
90957,DHX57,161,141,134,173,248,268
90987,ZNF251,77,63,66,96,133,129
90990,KIFC2,461,371,298,368,613,440
90993,CREB3L1,25,16,17,22,29,40
91010,FMNL3,734,460,654,309,399,362
91012,CERS5,537,388,597,245,392,399
91039,DPP9,1707,1128,1374,825,1116,1115
91050,CCDC149,332,183,239,190,227,226
91056,AP5B1,304,193,219,134,240,272
91057,CCDC34,130,130,159,109,138,147
91074,ANKRD30A,0,6,0,1,0,0
91107,TRIM47,42,29,33,54,68,104
91120,ZNF682,30,20,19,41,51,32
91133,L3MBTL4,0,0,0,0,0,0
91137,SLC25A46,127,102,62,154,125,101
91147,TMEM67,13,19,16,30,31,18
91149,RAPGEF4-AS1,0,0,0,0,0,0
91151,TIGD7,30,34,27,13,37,33
91156,IGFN1,0,0,1,0,0,0
91179,SCARF2,1,5,2,4,9,8
91181,NUP210L,279,183,286,199,278,254
91227,GGTLC2,59,33,73,32,37,43
91252,SLC39A13,306,229,320,254,378,431
91272,BOD1,1737,984,1217,1134,1404,1224
91283,MSANTD3,188,92,113,100,118,123
91289,LMF2,742,486,673,368,581,559
91298,C12orf29,109,68,60,81,69,58
91300,R3HDM4,882,573,861,454,632,670
91304,TMEM259,1351,889,1015,769,1125,1072
91316,GUSBP11,68,45,55,80,99,84
91319,DERL3,2,1,2,1,4,0
91351,DDX60L,40,41,30,50,52,37
91353,IGLL3P,3,0,0,1,0,1
91355,LRP5L,49,33,34,37,43,21
91368,CDKN2AIPNL,953,572,949,449,687,719
91369,ANKRD40,625,436,455,564,576,608
91373,UAP1L1,264,159,222,129,201,189
91392,ZNF502,0,0,0,0,0,0
91404,SESTD1,178,170,130,237,285,235
91408,BTF3L4,913,460,570,691,671,634
91409,CCDC74B,364,230,338,113,161,173
91419,XRCC6BP1,116,91,89,45,63,104
91433,RCCD1,630,437,589,262,436,358
91442,C19orf40,91,81,94,72,103,94
91445,RNF185,584,348,564,441,639,563
91450,LOC91450,3,0,1,2,0,1
91452,ACBD5,137,162,144,160,189,211
91461,PKDCC,25,17,23,9,14,13
91464,ISX,0,0,0,0,0,0
91522,COL23A1,3,5,8,0,0,1
91523,PCED1B,328,284,418,149,281,199
91526,ANKRD44,29,23,28,16,33,22
91543,RSAD2,6,6,13,5,12,4
91544,UBXN11,97,107,114,113,214,171
91574,C12orf65,286,149,190,166,153,210
91582,RPS19BP1,1657,909,1534,687,948,1021
91584,PLXNA4,237,139,222,158,200,203
91603,ZNF830,72,41,46,49,41,58
91607,SLFN11,0,0,0,0,0,0
91608,RASL10B,26,16,16,1,2,2
91612,CHURC1,104,104,70,188,224,186
91614,DEPDC7,0,0,0,0,0,0
91624,NEXN,0,0,0,0,0,0
91646,TDRD12,0,0,0,0,0,1
91647,ATPAF2,324,250,373,220,306,295
91653,BOC,29,30,44,9,11,14
91661,ZNF765,68,68,53,76,111,99
91662,NLRP12,84,36,61,58,56,67
91663,MYADM,970,758,898,330,486,493
91664,ZNF845,32,52,21,36,62,39
91683,SYT12,2999,1705,2412,2291,2598,2859
91687,CENPL,269,148,238,157,178,135
91689,SMDT1,996,563,1025,425,633,701
91694,LONRF1,108,65,66,100,104,107
91695,RRP7B,583,374,596,450,660,692
91703,ACY3,0,0,0,0,0,0
91734,IDI2,17,11,8,25,19,16
91746,YTHDC1,272,299,227,386,445,350
91748,ELMSAN1,1289,830,774,948,1192,1218
91749,KIAA1919,68,33,72,64,69,68
91750,LIN52,197,83,164,117,101,111
91752,ZNF804A,0,0,0,0,0,0
91754,NEK9,153,101,112,186,201,171
91768,CABLES1,944,638,633,634,916,743
91775,NXPE3,523,337,341,182,211,236
91782,CHMP7,1138,679,671,693,865,783
91801,ALKBH8,14,16,17,13,20,19
91807,MYLK3,58,43,33,54,92,44
91828,EXOC3L4,3,6,15,0,2,2
91833,WDR20,287,141,180,231,200,212
91851,CHRDL1,0,0,1,0,1,2
91860,CALML4,54,62,41,70,68,53
91862,MARVELD3,529,315,318,527,515,583
91869,RFT1,653,444,679,375,555,535
91875,TTC5,413,247,456,179,273,311
91893,FDXACB1,44,26,35,31,47,45
91937,TIMD4,0,0,0,0,0,0
91942,NDUFAF2,418,213,422,336,465,538
91947,ARRDC4,64,58,63,110,101,73
91948,LINC00923,66,39,46,108,127,103
91949,COG7,682,400,484,430,631,596
91966,CXorf40A,1087,735,1047,535,757,676
91975,ZNF300,1,2,1,0,0,0
91977,MYOZ3,14,5,4,7,10,9
91978,TPGS1,75,54,72,65,59,76
92002,FAM58A,838,440,714,398,517,573
92014,SLC25A51,173,109,136,169,178,187
92017,SNX29,349,271,278,335,447,383
92070,CTBP1-AS2,278,181,177,168,224,199
92086,GGTLC1,28,17,29,16,16,11
92092,ZC3HAV1L,18,20,22,10,12,13
92104,TTC30A,20,19,35,9,15,16
92105,INTS4,490,340,448,363,473,419
92106,OXNAD1,246,159,189,177,195,202
92126,DSEL,21,12,15,18,15,26
92129,RIPPLY1,0,0,0,0,0,0
92140,MTDH,995,886,681,1381,1523,1383
92154,MTSS1L,3117,2028,2325,2285,3284,3257
92162,TMEM88,3,2,2,2,5,5
92170,MTG1,841,553,834,514,744,752
92181,UBTD2,319,181,218,261,227,236
92196,DAPL1,0,1,0,0,0,0
92211,CDHR1,0,0,0,0,0,0
92235,DUSP27,0,0,0,0,1,0
92241,RCSD1,0,0,0,0,0,0
92249,LOC92249,193,113,161,88,170,133
92255,LMBRD2,30,26,14,40,44,28
92259,MRPS36,266,148,183,217,203,191
92270,ATP6AP1L,2,1,1,7,5,3
92283,ZNF461,61,45,63,34,56,61
92285,ZNF585B,27,27,20,35,54,33
92291,CAPN13,6,3,4,30,50,52
92292,GLYATL1,2,1,1,0,0,0
92293,TMEM132C,0,0,0,0,0,0
92304,SCGB3A1,1,1,0,0,1,0
92305,TMEM129,981,626,781,747,1088,1104
92312,MEX3A,89,77,87,61,89,101
92335,STRADA,838,515,680,498,776,781
92340,C17orf72,1,1,1,0,2,0
92342,METTL18,24,15,10,27,41,29
92344,GORAB,22,22,32,27,34,23
92345,NAF1,236,150,173,177,169,193
92346,C1orf105,0,0,0,0,0,0
92359,CRB3,386,229,375,220,301,338
92369,SPSB4,49,30,29,32,45,44
92370,ACPL2,24,24,22,37,64,61
92399,MRRF,532,314,365,378,394,394
92400,RBM18,220,154,152,152,164,152
92421,CHMP4C,136,87,87,125,151,136
92482,BBIP1,142,96,90,105,124,109
92483,LDHAL6B,0,0,0,0,0,0
92521,SPECC1,505,277,408,361,471,477
92552,ATXN3L,0,0,0,0,0,0
92558,CCDC64,438,283,268,145,216,200
92565,FANK1,31,17,20,37,51,58
92579,G6PC3,1357,839,1463,805,1150,1260
92591,ASB16,28,21,24,17,27,30
92595,ZNF764,226,119,143,97,121,121
92597,MOB1B,63,62,35,97,93,82
92609,TIMM50,2046,1186,2044,1031,1511,1762
92610,TIFA,89,59,66,56,55,43
92659,MAFG-AS1,12,6,9,7,20,11
92667,MGME1,424,282,322,460,506,515
92675,DTD1,1100,623,913,707,1001,1077
92689,FAM114A1,145,106,120,60,81,88
92691,TMEM169,44,30,28,17,19,30
92703,TMEM183A,5285,2780,5375,2617,3413,3600
92714,ARRDC1,1979,1340,1831,1192,1733,1718
92715,DPH7,451,332,425,276,352,404
92736,OTOP2,0,0,0,0,0,0
92737,DNER,1,0,0,0,2,1
92745,SLC38A5,0,1,1,0,0,1
92747,BPIFB1,1,1,0,5,5,7
92749,DRC1,0,0,0,1,0,0
92797,HELB,18,5,8,7,8,10
92799,SHKBP1,1995,1447,2289,648,993,1164
92806,CENPBD1,349,215,266,225,273,282
92815,HIST3H2A,393,242,353,204,300,346
92822,ZNF276,780,510,520,429,581,502
92840,REEP6,800,500,994,311,457,628
92856,IMP4,1954,1105,1751,787,1129,1215
92906,HNRNPLL,369,246,295,354,335,361
92912,UBE2Q2,150,108,96,164,203,159
92922,CCDC102A,20,30,30,11,36,39
92935,MARS2,284,109,170,138,127,198
92949,ADAMTSL1,1,0,0,1,0,0
92960,PEX11G,18,8,22,10,18,18
92973,LINC00950,2,1,0,0,1,1
92979,MARCH9,653,439,575,429,663,681
92999,ZBTB47,6,5,2,6,12,3
93010,B3GNT7,8,8,7,6,11,3
93034,NT5C1B,0,0,0,0,0,0
93035,PKHD1L1,0,3,1,10,12,12
93058,COQ10A,121,51,74,52,54,38
93081,TEX30,65,36,45,49,68,51
93082,NEURL3,0,0,0,0,0,0
93099,DMKN,315,215,335,306,521,501
93100,NAPRT1,91,98,48,65,109,84
93107,KCNG4,0,0,0,0,0,0
93109,TMEM44,117,82,88,74,155,111
93129,ORAI3,179,145,229,144,258,276
93134,ZNF561,115,91,84,108,109,112
93145,OLFM2,21,12,22,15,20,20
93164,HTR7P1,112,66,82,57,81,62
93166,PRDM6,92,45,40,57,42,52
93183,PIGM,257,149,176,174,180,156
93185,IGSF8,396,276,436,89,134,181
93190,C1orf158,0,0,0,0,0,0
93210,PGAP3,315,197,234,178,323,301
93233,CCDC114,15,9,19,6,11,11
93273,LEMD1,0,0,0,0,0,0
93323,HAUS8,335,182,220,150,183,190
93343,MVB12A,392,362,538,248,424,462
93349,SP140L,55,43,56,40,50,45
93377,OPALIN,0,0,0,0,0,0
93380,MMGT1,432,257,316,449,417,454
93408,MYL10,5,1,4,0,3,1
93426,SYCE1,0,0,0,0,0,0
93429,DKFZp434J0226,0,0,0,0,0,0
93432,LOC93432,0,0,0,0,0,0
93436,ARMC6,1170,812,1310,600,851,941
93474,ZNF670,15,16,4,13,12,2
93487,MAPK1IP1L,1101,745,832,842,1038,978
93492,TPTE2,1,3,2,2,3,5
93517,SDR42E1,186,129,164,105,136,144
93550,ZFAND4,2,1,0,0,0,0
93556,EGFEM1P,33,15,17,16,28,26
93587,TRMT10A,12,16,4,23,15,24
93589,CACNA2D4,10,7,15,19,14,15
93594,TBC1D31,39,63,65,42,87,65
93611,FBXO44,24,20,28,42,53,73
93621,MRFAP1,8898,5436,5840,6720,7279,6747
93622,LOC93622,612,438,340,450,561,476
93624,TADA2B,624,288,348,395,507,445
93627,TBCK,80,98,104,121,144,141
93643,TJAP1,318,220,221,169,255,225
93649,MYOCD,0,0,0,0,0,0
93650,ACPT,2,0,1,4,2,1
93653,ST7-AS1,20,14,20,14,22,10
93654,ST7-AS2,22,19,26,17,16,8
93655,ST7-OT3,0,0,0,0,0,0
93659,CGB5,0,0,0,0,0,1
93661,CAPZA3,0,0,0,0,0,0
93663,ARHGAP18,31,29,20,23,45,23
93664,CADPS2,15,10,16,43,40,41
93668,HPYR1,0,0,0,0,0,0
93953,ACRC,1,3,2,13,9,8
93973,ACTR8,236,166,224,150,158,163
93974,ATPIF1,1795,1160,1299,992,1134,1123
93978,CLEC6A,0,0,0,0,0,0
93979,CPA5,0,0,0,0,0,0
93986,FOXP2,19,16,9,0,1,1
94005,PIGS,1518,882,1145,895,1193,1214
94009,SERHL,145,84,98,137,182,181
94015,TTYH2,5,1,4,3,7,4
94023,NA,0,0,0,0,0,0
94025,MUC16,18,32,14,3,8,3
94026,POM121L2,0,0,0,0,0,0
94027,CGB7,0,0,0,0,0,1
94030,LRRC4B,0,4,1,0,3,1
94031,HTRA3,0,0,0,0,0,0
94032,CAMK2N2,253,160,266,107,162,208
94033,FTMT,0,0,0,0,0,0
94039,ZNF101,70,38,49,55,57,51
94056,SYAP1,1172,859,990,948,1108,1183
94059,LENG9,84,75,77,31,61,45
94081,SFXN1,1367,872,1262,1144,1317,1410
94086,HSPB9,1,1,0,1,1,0
94097,SFXN5,1098,696,867,519,763,689
94101,ORMDL1,191,96,89,119,127,92
94103,ORMDL3,724,433,649,605,826,813
94104,PAXBP1,92,97,53,96,122,99
94107,TMEM203,857,559,675,480,670,693
94115,CGB8,0,0,0,0,0,1
94120,SYTL3,14,19,12,16,22,23
94121,SYTL4,143,88,101,9,24,24
94122,SYTL5,335,312,418,261,206,219
94134,ARHGAP12,47,93,52,202,248,178
94137,RP1L1,0,0,0,0,0,0
94150,CDRT7,0,0,0,0,0,0
94158,CDRT15P1,4,0,0,0,5,1
94160,ABCC12,0,0,0,0,1,0
94161,SNORD46,3,3,2,3,8,1
94162,SNORD38A,6,6,3,2,5,3
94163,SNORD38B,8,5,4,7,4,4
94233,OPN4,0,0,0,0,0,0
94234,FOXQ1,1,0,0,3,1,4
94235,GNG8,0,0,0,0,0,0
94236,DNAJA1P5,0,0,0,0,0,0
94239,H2AFV,2668,1767,2006,1472,1735,1673
94240,EPSTI1,0,1,2,1,0,1
94241,TP53INP1,120,61,65,306,240,257
94274,PPP1R14A,0,0,0,0,0,0
